Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
104693,45,144984,39722,300,60,No
104694,61,47626,47000,781,60,Yes
104695,30,118256,11439,809,12,No
104696,42,120537,35921,634,36,Yes
104697,39,79789,38729,764,48,No
104698,21,24700,28211,440,36,No
104699,27,129331,35614,436,12,Yes
104700,24,83645,22601,466,36,Yes
104701,21,140594,32796,642,24,Yes
104702,35,93396,11007,709,36,No
104703,60,27526,25514,364,60,Yes
104704,32,123863,22776,366,60,No
104705,42,59500,7076,732,24,No
104706,42,88049,30350,349,36,Yes
104707,37,93366,43964,613,48,Yes
104708,49,100317,21292,608,36,No
104709,34,79117,36510,414,60,Yes
104710,40,76096,33000,641,60,No
104711,53,27910,48083,829,12,Yes
104712,63,101383,35383,794,60,No
104713,35,91185,16785,568,12,No
104714,32,70248,45910,379,60,No
104715,60,94656,44028,755,60,No
104716,40,21951,29855,598,48,No
104717,50,85212,29281,501,12,Yes
104718,58,95701,9841,802,12,No
104719,23,99888,36668,784,60,Yes
104720,48,95282,31918,317,12,Yes
104721,46,129274,22443,777,60,No
104722,50,114533,37250,787,60,Yes
104723,33,61954,6922,745,36,No
104724,33,109719,36976,639,12,No
104725,22,28804,16991,830,24,No
104726,57,112705,43869,415,12,No
104727,58,20595,27733,373,12,Yes
104728,22,49592,7473,568,48,No
104729,56,60643,13108,415,24,No
104730,46,143721,33715,463,24,Yes
104731,31,82665,47811,521,48,No
104732,28,40823,37210,425,48,Yes
104733,64,25972,42317,475,12,Yes
104734,60,35882,38362,674,36,Yes
104735,63,86394,9889,797,48,No
104736,42,91055,29021,384,24,No
104737,40,43769,13212,682,24,No
104738,28,45020,36971,762,12,No
104739,49,62748,8201,750,36,No
104740,60,122621,45622,817,60,No
104741,46,105374,44531,849,48,No
104742,50,64912,48421,415,48,Yes
104743,37,32879,29346,307,12,No
104744,40,53798,42958,517,36,Yes
104745,36,127791,18715,703,24,Yes
104746,63,109826,10681,603,24,No
104747,27,66073,41446,766,60,No
104748,36,95791,21720,387,24,No
104749,47,86983,6667,309,48,Yes
104750,43,63005,33152,607,60,Yes
104751,44,114731,13204,733,36,No
104752,29,22850,42890,463,60,No
104753,55,48400,29537,538,36,No
104754,40,144948,16217,616,24,No
104755,57,31953,38741,634,12,No
104756,62,126410,25654,317,60,Yes
104757,37,145155,6408,370,60,No
104758,51,43535,47903,474,48,Yes
104759,28,95536,23672,638,48,No
104760,35,95039,46506,547,36,Yes
104761,51,141640,6218,492,12,No
104762,50,101029,41145,718,48,No
104763,40,24055,48732,624,48,No
104764,59,58170,35105,605,24,No
104765,32,145331,9098,503,24,Yes
104766,37,117944,12619,422,48,Yes
104767,62,127585,16939,746,36,No
104768,50,119976,23226,790,12,No
104769,49,48251,30322,732,48,No
104770,39,24532,21878,427,36,Yes
104771,31,24924,11560,847,36,No
104772,54,68037,43278,346,48,Yes
104773,27,98082,41212,804,36,Yes
104774,64,112115,34299,414,60,Yes
104775,54,91621,12543,715,36,No
104776,40,97926,28946,522,48,Yes
104777,58,98816,36740,802,36,Yes
104778,44,109654,12253,395,48,No
104779,30,90400,18775,406,24,No
104780,52,127620,37813,331,48,Yes
104781,35,119525,32632,792,36,Yes
104782,57,121164,7057,365,48,Yes
104783,40,112385,38431,478,12,No
104784,23,113102,42436,742,48,No
104785,57,30702,23413,848,48,No
104786,60,126732,35225,500,12,Yes
104787,28,35385,43485,348,12,Yes
104788,60,29336,7696,562,12,Yes
104789,64,85421,21101,432,60,No
104790,43,51225,13831,643,48,Yes
104791,60,56021,24047,475,12,No
104792,31,23782,10004,690,12,No
104793,28,108877,27705,310,24,No
104794,49,135454,26509,500,60,Yes
104795,50,137369,42170,302,48,Yes
104796,30,109630,48555,513,36,Yes
104797,59,69111,19662,606,60,No
104798,48,109402,43680,843,60,No
104799,56,139774,5394,626,24,Yes
104800,33,142652,41365,498,48,No
104801,52,104585,15524,408,48,No
104802,56,62719,38097,590,12,No
104803,57,116528,31673,407,12,No
104804,46,69037,22156,707,60,No
104805,42,100103,6645,351,24,Yes
104806,24,129987,34049,411,48,Yes
104807,51,145695,14815,594,24,No
104808,38,23513,6848,488,36,No
104809,58,135183,39329,364,48,Yes
104810,44,33335,38541,764,12,No
104811,43,64140,12311,557,60,Yes
104812,42,124126,26563,630,24,No
104813,22,100373,20203,800,12,No
104814,51,97658,14290,509,60,No
104815,31,54840,39818,388,12,Yes
104816,48,51007,22131,327,48,Yes
104817,52,76947,35143,537,24,Yes
104818,25,126833,29509,635,36,No
104819,58,138637,27244,362,12,Yes
104820,30,140721,41741,799,24,No
104821,60,113220,31898,840,48,No
104822,44,46393,39383,768,12,No
104823,55,77480,25138,350,48,No
104824,64,137243,48262,411,36,Yes
104825,43,108290,10506,600,36,Yes
104826,37,106335,25605,389,60,No
104827,21,124263,18054,528,60,No
104828,51,29107,33231,449,60,Yes
104829,51,148181,18861,437,48,No
104830,62,25993,16587,434,60,Yes
104831,62,116341,18515,756,24,No
104832,54,113650,26675,793,48,No
104833,29,123325,43622,826,48,No
104834,42,144980,21600,632,60,No
104835,33,137595,32892,661,60,No
104836,45,72066,22743,473,48,No
104837,38,131850,8774,512,36,No
104838,32,62942,26801,642,36,No
104839,60,36138,42695,360,60,Yes
104840,37,138558,33853,360,36,Yes
104841,35,147408,9429,823,24,No
104842,62,64527,9606,515,24,No
104843,35,29190,9478,722,24,No
104844,35,112259,23280,722,48,No
104845,59,139773,45134,670,48,No
104846,33,98422,9427,505,48,Yes
104847,37,75698,10361,585,48,No
104848,52,102315,30475,404,48,Yes
104849,29,113710,5641,842,60,No
104850,60,49086,26730,541,36,No
104851,40,37322,26113,790,60,No
104852,46,128132,25011,797,36,No
104853,47,145604,47853,734,60,Yes
104854,41,120814,24659,783,24,No
104855,38,139324,41818,746,12,No
104856,33,103569,42321,683,48,Yes
104857,36,105610,26309,809,12,No
104858,29,148921,23688,469,12,Yes
104859,32,23435,33176,622,24,No
104860,64,121505,8343,773,12,No
104861,58,73331,7056,531,12,No
104862,39,48942,24192,658,24,No
104863,27,79635,28476,574,36,No
104864,55,49059,14416,331,60,No
104865,38,77557,44994,476,12,Yes
104866,36,133457,5886,364,48,No
104867,59,72389,13584,326,24,Yes
104868,24,73014,32766,778,12,No
104869,45,52826,23830,567,36,Yes
104870,52,50297,25289,365,36,Yes
104871,60,63890,16530,432,48,No
104872,33,41322,8591,665,12,Yes
104873,37,55739,33342,381,48,No
104874,57,29719,26395,627,36,No
104875,26,99553,21738,397,36,Yes
104876,39,28314,7631,626,60,No
104877,33,113831,22905,841,36,No
104878,46,95164,24056,424,24,Yes
104879,34,127658,49138,509,60,No
104880,51,97028,28546,432,48,No
104881,24,56113,40447,802,36,Yes
104882,59,137174,42190,456,24,Yes
104883,28,35357,31014,681,60,Yes
104884,45,118865,12463,321,24,Yes
104885,33,40365,47381,718,60,Yes
104886,52,59029,6780,771,60,No
104887,58,21737,31107,533,60,Yes
104888,58,94632,36587,753,48,No
104889,48,105474,47192,461,60,Yes
104890,50,98218,44339,600,60,Yes
104891,23,144606,29968,605,24,No
104892,48,47499,38593,301,60,No
104893,23,130027,48923,570,48,Yes
104894,54,130402,28660,720,24,No
104895,36,148692,7395,442,60,No
104896,42,127430,41913,834,24,Yes
104897,52,66157,36848,336,48,Yes
104898,58,76247,20779,406,24,Yes
104899,28,148411,10492,596,48,No
104900,28,61034,34722,396,36,Yes
104901,26,20294,12111,580,60,No
104902,34,118072,14984,409,48,No
104903,52,44596,37016,848,60,No
104904,55,118185,32640,487,48,Yes
104905,30,31434,11792,787,12,No
104906,23,78382,31924,653,12,No
104907,32,58098,37577,318,12,Yes
104908,51,24655,12711,692,48,No
104909,49,103029,25012,560,60,No
104910,25,66228,39333,709,12,No
104911,45,23771,41435,702,60,No
104912,61,94099,44227,783,48,No
104913,51,140811,9096,603,60,No
104914,41,76799,6019,317,60,No
104915,40,82257,29312,483,12,Yes
104916,59,37558,14476,704,24,No
104917,42,119468,13254,430,36,No
104918,24,78436,37419,778,48,No
104919,33,127779,16584,307,48,Yes
104920,62,144891,10965,617,48,No
104921,40,143725,16464,690,36,No
104922,33,112103,17439,818,24,No
104923,37,143400,42489,435,60,No
104924,56,52376,46176,830,48,Yes
104925,53,139154,37963,666,60,Yes
104926,21,107458,33440,788,12,No
104927,35,97924,8273,310,12,No
104928,33,49332,20330,745,12,No
104929,37,66737,26494,413,48,Yes
104930,44,109031,15886,495,36,Yes
104931,28,93970,8212,622,48,No
104932,47,71952,40523,811,12,No
104933,43,40991,22905,464,12,Yes
104934,28,47472,27058,551,48,Yes
104935,28,79946,6080,343,36,No
104936,46,125566,37675,769,36,No
104937,33,46849,27007,788,60,No
104938,59,21541,22105,480,24,No
104939,57,149237,35279,376,12,No
104940,48,22765,22946,673,36,No
104941,45,63074,5639,366,12,No
104942,36,122795,17502,824,24,No
104943,22,49283,42958,391,12,Yes
104944,38,121387,33363,543,36,Yes
104945,37,140044,8736,640,60,No
104946,50,120161,21473,603,48,No
104947,59,20769,39019,697,48,Yes
104948,33,37806,47062,747,36,Yes
104949,52,110518,26087,396,36,No
104950,49,22972,33489,630,24,Yes
104951,50,38256,41820,504,12,No
104952,38,123903,24325,748,24,Yes
104953,33,145574,5271,717,48,No
104954,63,38653,23414,376,12,Yes
104955,41,123579,29220,848,24,No
104956,50,106669,49466,724,48,Yes
104957,41,59339,47425,728,12,No
104958,37,45757,14387,784,60,Yes
104959,60,123376,16279,434,60,No
104960,39,62399,32584,553,24,No
104961,35,64013,49783,554,36,No
104962,29,117605,44809,798,12,Yes
104963,30,34706,46476,783,24,No
104964,64,58231,15857,345,36,No
104965,51,47909,47261,742,36,Yes
104966,43,125754,13052,303,12,No
104967,50,145777,21995,300,12,No
104968,53,96631,18580,589,36,No
104969,29,77572,23240,408,48,Yes
104970,21,105879,22910,759,24,No
104971,64,83767,15216,565,12,Yes
104972,55,46469,43997,437,36,Yes
104973,31,21313,29911,733,48,Yes
104974,54,27847,39866,343,60,Yes
104975,36,70222,20438,809,36,No
104976,29,94702,12865,561,48,No
104977,52,29930,21557,451,60,Yes
104978,35,23285,17211,512,48,No
104979,32,143637,38268,533,12,Yes
104980,53,55863,8646,660,36,No
104981,34,36704,47816,619,60,No
104982,28,38705,28924,521,48,Yes
104983,28,20555,49112,509,60,No
104984,47,41323,14910,695,24,No
104985,32,90968,6778,788,36,No
104986,21,86922,24441,763,12,No
104987,63,73915,10190,751,60,No
104988,60,129543,20304,712,48,No
104989,62,30619,44765,775,60,Yes
104990,31,92390,32289,555,48,Yes
104991,59,148918,49788,449,60,Yes
104992,63,128500,9747,426,12,No
104993,51,134337,14286,691,12,No
104994,37,79274,5045,779,36,No
104995,53,93173,34742,696,12,No
104996,52,41225,12758,701,60,No
104997,49,131266,28437,573,60,Yes
104998,41,46739,24585,438,12,No
104999,41,67708,38223,402,24,Yes
